序号,Volume,Area,max_temp_z,Length1,Length2,Length3,Pra,Prb,Pouter_radius,Pinner_radius,Parea,Pcircularity,Pcompactness,Pcontlength,Pconvexity,Prectangularity,Pphi,Panisometry,Pbulkiness,Pinner_width,Pinner_height,Pdist_mean,Pmax_diameter,Porientation,Prect2_len1,Prect2_len2,Pmoments_m11,Pmoments_m20,Pmoments_m02,Pmoments_ia,Pmoments_ib,Pmoments_m11_invar,Pmoments_m20_invar,Pmoments_m02_invar,Pmoments_phi1,Pmoments_phi2,Pmoments_m21,Pmoments_m12,Pmoments_m03,Pmoments_m30,Pmoments_m21_invar,Pmoments_m12_invar,Pmoments_m03_invar,Pmoments_m30_invar,Pmoments_i1,Pmoments_i2,Pmoments_i3,Pmoments_i4,Pmoments_psi1,Pmoments_psi2,Pmoments_psi3,Pmoments_psi4,质量,人工测量：长,人工测量：高,分档,宽1,宽2,宽3,人工测量：宽,边1,边2,边3,备注
863,3174.57,1184.31,14.7278,19.7708,19.6055,14.6938,10.8912,10.3123,11.6903,9.5,351,0.880479,1.03906,67.6985,0.969613,0.770833,-0.75561,1.05614,1.00525,13,18,9.47795,22.3607,-0.75561,10,10,537.59,9838.18,9902.31,10408.8,9331.7,0.00436352,0.0798547,0.0803752,0.16023,7.64E-05,1552.13,1323.5,-1515.24,-956.519,3.59E-05,3.06E-05,-3.50E-05,-2.21E-05,9.71E+07,-6.00E+13,-7.64E+10,5.94E+19,0.0063993,-2.11E-12,-1.16E-07,5.97E-09,6.37,24.2,13.2,4,19.2,19.6,19.3,19.36666667,18.5,13.8,23.8,
864,2466.8,1061.55,14.5352,21.7726,17.6882,14.0603,11.9417,9.15352,12.1308,8.5,342,0.776329,1.05562,67.3553,0.968839,0.83792,1.15856,1.3046,1.0041,12,16,9.4169,23.2594,1.15856,10.9602,9.19239,-1846.07,11385.4,7971.05,12192.7,7163.79,-0.0157832,0.0973413,0.0681496,0.165491,0.0018486,1373.21,1126.21,-1673.97,-2170.23,3.43E-05,2.82E-05,-4.18E-05,-5.43E-05,8.73E+07,-5.74E+13,-7.13E+10,5.00E+19,0.00638466,-2.62E-12,-1.30E-07,6.68E-09,5.95,22,14.8,4,16.9,16.6,16.7,16.73333333,16.6,16.3,22.6,
865,2811.49,1134.96,16.1438,17.5093,17.3334,17.1451,10.3391,9.76646,11.0826,9,314,0.879994,1.04402,64.1838,0.969136,0.850993,0.810411,1.05863,1.01028,14,13,9.00331,21.0238,-2.33118,9.89949,8.83883,-451.325,7962.11,7916.92,8391.41,7487.63,-0.00457752,0.0807549,0.0802966,0.161052,8.40E-05,1727.16,-2396.22,-1714.8,2921.95,5.58E-05,-7.74E-05,-5.54E-05,9.44E-05,6.28E+07,-3.47E+14,-1.49E+11,7.50E+19,0.00646339,-3.72E-11,-4.94E-07,2.56E-08,6.95,21,13.3,4,16.9,17.1,16.8,16.93333333,15.8,14.1,21.7,
866,3993.6,1471.11,12.2746,26.0071,20.803,11.8141,13.8084,11.2769,14.5479,10,460,0.636112,1.195,83.1127,0.931174,0.781585,-1.34553,1.22449,1.06347,17,18,11.0598,26.9258,1.79606,13.1528,10.7094,1590.01,21562.9,14988.6,21927.3,14624.2,0.00751423,0.101904,0.0708346,0.172739,0.00119118,36631.3,9320.44,-14716.3,-8735.89,0.000376338,9.58E-05,-0.00015119,-8.97E-05,3.21E+08,-3.52E+18,-3.45E+13,8.94E+22,0.00716188,-8.29E-09,-7.91E-06,4.58E-07,8.92,26.3,11.9,4,20.9,20.6,20.9,20.8,17.6,13.8,25.8,
867,3109.36,1301.46,11.4446,27.4891,20.6707,11.0174,14.4643,10.4712,15.2807,9.5,457,0.547677,1.21401,83.4975,0.950104,0.759912,-1.33459,1.38135,1.04118,16,16,11.1215,29.4279,1.807,13.435,10.9602,2588.22,23280.1,13149.9,23903.1,12527,0.0123928,0.111468,0.0629638,0.174432,0.00296703,-27987,9467.21,17140.6,-30078.2,-0.00029323,9.92E-05,0.000179588,-0.00031514,2.99E+08,-2.37E+18,-2.67E+13,6.39E+22,0.0068649,-5.96E-09,-6.40E-06,3.52E-07,6.46,27.9,11.6,4,20.5,19.8,20.3,20.2,16,11.7,25.2,
868,2758.25,1163.35,12.6103,24.4649,18.955,12.0806,12.5795,10.1661,13.3988,9,395,0.64435,1.16928,76.1838,0.949519,0.788512,-1.06688,1.2374,1.01712,16,13,10.2275,25.632,2.07472,12.3744,9.89949,2292.16,14362.7,11469.7,15626.6,10205.8,0.014691,0.0920538,0.0735117,0.165566,0.00120711,-8979.14,1415.17,7133.84,-6692.25,-0.000145695,2.30E-05,0.000115753,-0.000108588,1.59E+08,-2.26E+16,-1.90E+12,2.43E+21,0.00655121,-2.44E-10,-1.27E-06,6.65E-08,6.42,24.7,10.8,4,18.3,18.6,18.3,18.4,17.9,14.6,24.4,
869,2912.6,1169.63,13.6981,23.0974,19.8546,13.3373,12.2019,10.007,12.8693,9.5,379,0.753292,1.11186,72.7696,0.961929,0.789617,1.2037,1.21934,1.01214,15,14,9.97142,24.7386,1.2037,11.3137,10.253,-1547.28,13512.1,10083.2,14107.1,9488.22,-0.0107719,0.0940686,0.0701971,0.164266,0.00103398,-3135.72,6781.61,830.759,-9602.39,-5.76E-05,0.000124571,1.53E-05,-0.000176385,1.34E+08,-1.44E+16,-1.39E+12,1.49E+21,0.00648731,-2.35E-10,-1.24E-06,6.44E-08,6.32,21.8,12.8,4,19.5,19.5,19.5,19.5,18.5,14.9,22.6,
870,2756.08,1246.03,12.4826,26.723,19.5226,12.0755,13.4624,10.9158,14.7501,9.5,439,0.666047,1.27419,83.8406,0.924211,0.797727,1.23773,1.23329,1.05163,14,18,10.8734,27.8029,1.23773,13.64,10.0623,-2105.14,19162.3,13805.6,19890.6,13077.3,-0.0109232,0.0994303,0.0716352,0.171065,0.00124984,-17967.2,-14214.7,20988.5,14718.7,-0.000212367,-0.000168013,0.000248077,0.000173971,2.60E+08,-1.23E+18,-1.83E+13,3.85E+22,0.00700339,-4.63E-09,-5.83E-06,3.30E-07,6.69,26,12.5,4,19.3,19.4,19.2,19.3,17.8,13.2,24.1,
871,3826.86,1368.48,15.5597,24.5751,20.2706,16.0271,14.39,9.4616,14.9222,8.5,416,0.617057,1.2661,81.3553,0.928571,0.754902,1.1259,1.52088,1.02821,14,19,10.4901,28.8444,1.1259,13.7539,9.29419,-4749.12,19271.2,11574.5,21535.5,9310.27,-0.0274427,0.111358,0.0668831,0.178241,0.00499044,-1821.85,1733.98,-1534.53,-3156.08,-2.53E-05,2.41E-05,-2.13E-05,-4.38E-05,2.01E+08,5.66E+13,-6.78E+10,1.43E+20,0.00669489,3.65E-13,-3.15E-08,2.21E-09,9.45,30.7,15.5,4,22.3,22.1,22.5,22.3,16.5,15.5,30.4,
872,3471.32,1287.86,15.6389,23.9326,17.2781,15.2033,12.6101,9.2354,13.159,8.5,359,0.697885,1.23921,74.7696,0.942257,0.77937,-0.0402355,1.36541,1.01913,15,14,9.6155,25.318,3.10136,12.2573,8.92328,265.93,7665.72,14260.8,14271.5,7655.01,0.00206338,0.059479,0.110651,0.17013,0.00263559,2426.78,-1787.24,-5566.09,391.332,5.25E-05,-3.86E-05,-0.0001203,8.46E-06,1.09E+08,-4.36E+14,-2.23E+11,1.96E+20,0.00657715,-1.22E-11,-2.90E-07,1.54E-08,7.16,25.3,16.5,4,17.2,17.3,17.8,17.43333333,16.9,16.6,25.3,
873,3710.18,1352.89,13.4249,26.091,19.2387,13.8159,14.5735,9.07682,15.0802,8,380,0.436355,1.41442,82.1838,0.909091,0.704545,1.41247,1.60558,1.09362,12,19,10.2399,29.1204,1.41247,13.4497,9.8161,-1922.83,19869.9,8133.94,20176.9,7826.93,-0.013316,0.137603,0.0563292,0.193932,0.00731471,9655.37,20497,-5129.82,-54461.9,0.000175962,0.000373542,-9.35E-05,-0.000992527,1.58E+08,-2.27E+18,-1.90E+13,2.41E+22,0.00757376,-3.61E-08,-1.66E-05,1.01E-06,8.01,26.4,14.3,4,18.7,18.7,18.9,18.76666667,18.3,13.1,26.9,
874,4517.25,1610.33,17.8333,33.6366,17.9782,16.8164,17.4004,8.64941,17.5734,8.5,467,0.479648,1.33241,88.4264,0.95112,0.784922,-1.43974,2.01174,1.01246,11,23,11.478,34.1321,-1.43974,16.7601,8.69626,3448.27,34894.1,9188.87,35348.7,8734.34,0.0158113,0.159999,0.0421336,0.202133,0.0148923,-5454.09,-8404.91,33.1149,30528.8,-5.36E-05,-8.25E-05,3.25E-07,0.00029975,3.09E+08,-7.91E+16,-4.95E+12,1.22E+22,0.00649136,-1.60E-10,-1.02E-06,5.31E-08,9.62,33.5,16.1,4,18.2,18.2,17.8,18.06666667,15.6,15,32.5,
875,4083.96,1514.2,15.5721,29.6622,19.2438,15.1414,15.9086,10.1584,16.6555,10,500,0.579658,1.18605,86.3259,0.959693,0.778926,0.906783,1.56605,1.0154,15,15,11.8157,32.311,-2.23481,14.6233,10.2404,-9093.37,24519.3,20015.2,31635.3,12899.2,-0.0363735,0.0980772,0.080061,0.178138,0.0056167,-2560.71,-5409.24,4886.97,9338.79,-2.05E-05,-4.33E-05,3.91E-05,7.47E-05,4.08E+08,-8.53E+15,-1.88E+12,6.15E+21,0.00652912,-8.73E-12,-2.40E-07,1.26E-08,8.24,29.8,15,4,17.1,17.3,17.3,17.23333333,15.4,14.9,29.4,
876,3995.66,1490.44,16.344,24.0921,22.2932,15.8491,14.4444,10.2875,15.5416,10,461,0.614861,1.16994,82.3259,0.960417,0.737079,-1.30704,1.40408,1.01265,15,16,11.1863,30.0832,1.83456,13.0815,10.6066,2982.28,23240.6,13002.5,24045.9,12197.2,0.0140329,0.109356,0.0611823,0.170539,0.00310843,2418.79,3507.86,-908.078,-7031.19,2.47E-05,3.58E-05,-9.27E-06,-7.18E-05,2.93E+08,-1.77E+15,-7.28E+11,1.72E+21,0.00649377,-4.07E-12,-1.64E-07,8.59E-09,10.44,31.4,14.5,4,18.4,18.7,18.5,18.53333333,18.4,14.3,29.9,
877,2605.81,1146.73,11.3153,22.6026,22.1786,10.7581,12.2632,11.4224,13.0399,10,434,0.861578,1.07381,76.5269,0.970917,0.790476,-1.5491,1.07361,1.01396,16,18,10.676,25.0799,1.59249,11.5,11,46.8571,16315.8,14157.1,16316.9,14156.1,0.000248769,0.0866223,0.0751612,0.161784,0.000131604,2199.19,10095.1,-3474.24,-10709.1,2.69E-05,0.000123493,-4.25E-05,-0.000131003,2.31E+08,-4.93E+16,-3.39E+12,6.27E+21,0.00651058,-2.08E-10,-1.17E-06,6.10E-08,6.87,23.1,12.3,4,21.6,21.5,21.6,21.56666667,17.7,16.6,21.7,
878,4495.31,1531.3,16.412,28.7952,19.3171,15.9153,14.7225,9.78011,15.2195,9.5,444,0.567941,1.20045,81.8406,0.958963,0.791183,1.31832,1.50535,1.01881,14,18,10.9461,29.4279,1.31832,14.3124,10.0449,-3251.46,23220.6,11456,24059.4,10617.2,-0.0164935,0.11779,0.0581123,0.175902,0.00464955,3537.4,11569.7,-4344.19,-26075.4,4.04E-05,0.000132182,-4.96E-05,-0.000297908,2.55E+08,-1.82E+17,-6.83E+12,1.40E+22,0.006573,-6.12E-10,-2.01E-06,1.06E-07,9.95,28.1,16.7,4,17.7,17.6,17.4,17.56666667,18.6,17.6,27.5,
879,2821.63,1084.21,17.1844,18.4097,17.2024,15.0975,10.1299,8.31488,11.0119,7.5,255,0.670648,1.18795,61.6985,0.944444,0.674603,0.986398,1.21828,1.0377,13,12,7.93308,21.0238,0.986398,9.28477,8.07775,-982.024,5892.1,5057.08,6541.68,4407.5,-0.0151022,0.0906129,0.0777714,0.168384,0.00107722,4209.65,-3437.8,-2330.07,1069.26,0.000253878,-0.000207329,-0.000140523,6.45E-05,2.88E+07,-1.71E+15,-2.24E+11,5.19E+19,0.00681901,-1.47E-09,-3.19E-06,1.75E-07,7.37,17.6,15.4,4,16.6,16.8,17,16.8,17.6,15.6,16.7,
880,3378.2,1275.24,13.708,22.2073,21.8014,13.2489,12.1025,10.5089,12.8259,9.5,394,0.796504,1.12181,74.5269,0.951691,0.811024,-0.472952,1.15164,1.01412,18,14,10.1326,24.4131,-0.472952,11,11,1439.3,11614.5,13690.9,14427.4,10878.1,0.00927172,0.0748186,0.0881943,0.163013,0.00052277,-1073.06,6648.44,1373.77,-5479.46,-1.75E-05,0.0001087,2.25E-05,-8.96E-05,1.57E+08,-6.87E+15,-1.04E+12,1.32E+21,0.00651261,-7.62E-11,-7.09E-07,3.70E-08,7.38,23,13.8,4,19.4,19,18.9,19.1,16.4,16.2,23,
881,2241.64,1055.75,8.8993,22.4036,19.2006,8.74481,12.1895,10.5488,12.6071,10,400,0.811798,1.04938,72.6274,0.980392,0.883117,0.024207,1.15554,1.00991,19,16,10.1927,24.1868,0.024207,11,9.5,-90.275,11129.9,14856.3,14858.5,11127.8,-0.000564219,0.0695621,0.0928519,0.162414,0.000543689,-2519.75,3186.72,3535.78,-1155.92,-3.94E-05,4.98E-05,5.52E-05,-1.81E-05,1.65E+08,-7.50E+14,-3.61E+11,4.82E+20,0.00645866,-7.15E-12,-2.20E-07,1.15E-08,5.05,23.3,10.1,4,21,21,20.9,20.96666667,17.4,13.2,22.8,
882,2482.73,1086.98,17.0384,17.6171,16.7269,16.7188,10.258,9.52848,11.568,8,296,0.700402,1.19855,66.7696,0.930818,0.791809,-0.20333,1.07656,1.0374,14,13,8.67544,22.1359,-0.20333,9.23965,8.63044,211.253,6762.16,7743.21,7786.77,6718.6,0.00241113,0.0771795,0.0883767,0.165556,0.000148631,-1113.26,-2413.03,3395.86,1502.8,-4.29E-05,-9.30E-05,0.000130941,5.79E-05,5.23E+07,-1.81E+14,-1.03E+11,4.49E+19,0.00681506,-3.51E-11,-5.18E-07,2.94E-08,6.46,22.5,13.5,4,16.4,16.5,16.5,16.46666667,15.8,13.2,17.6,
883,2836.43,1386,10.7625,30.3414,22.5249,10.2702,15.6447,11.9984,16.3067,11,568,0.598023,1.1729,91.4975,0.962712,0.779751,0.915013,1.3039,1.03822,18,17,12.5342,31.0644,-2.22658,15.476,11.4123,-6917.39,29433.4,25764.5,34755.5,20442.4,-0.021441,0.0912313,0.0798591,0.17109,0.0019682,-3784.39,45456.4,-25893.3,-49883.3,-2.07E-05,0.000248056,-0.0001413,-0.000272214,7.10E+08,-1.58E+19,-1.07E+14,6.07E+23,0.00682594,-4.53E-09,-5.59E-06,3.06E-07,7.46,30.3,10.7,4,23,23.7,22.9,23.2,17.1,15,29,
884,3418.61,1266.48,12.4352,23.7877,20.9388,12.1157,12.283,10.8898,13,10,416,0.81296,1.09324,75.598,0.974239,0.775561,1.34335,1.12793,1.01014,15,18,10.4382,25,-1.79825,12,10.5,-737.591,15520,12503.9,15690.7,12333.2,-0.00426215,0.0896817,0.0722536,0.161935,0.000376404,4710.99,-8875.09,-3451.04,10049,6.54E-05,-0.00012328,-4.79E-05,0.000139587,1.94E+08,-4.23E+16,-2.86E+12,4.43E+21,0.00646166,-2.72E-10,-1.33E-06,6.86E-08,6.79,25.2,12.7,4,20.3,19.9,19.7,19.96666667,18.8,13.7,24.2,
885,2544.08,1101.56,17.4478,22.18,16.9308,16.0303,12.0992,7.87216,12.5308,7,287,0.56489,1.3113,68.7696,0.905363,0.8,1.31099,1.53696,1.0426,13,15,8.51494,24.0416,-1.8306,11.5,8,-1503.79,10103.7,4846.14,10503.5,4446.41,-0.0182567,0.122664,0.0588345,0.181499,0.00540749,-5099.71,3065.01,1695.86,-847.318,-0.000215725,0.000129654,7.17E-05,-3.58E-05,4.67E+07,-1.86E+15,-3.00E+11,1.13E+20,0.0068836,-4.91E-10,-1.87E-06,1.04E-07,5.49,17.3,16.2,4,17.1,17.3,17.1,17.16666667,17.7,15.9,17,
886,5053.08,1610.88,17.1402,28.0303,20.7035,16.4155,13.9572,10.7327,14.5089,10,463,0.696596,1.16086,82.1838,0.954639,0.766147,0.979999,1.30044,1.01643,16,16,11.1413,28.0179,0.979999,12.5,11.5,-4262.98,19689.3,16192.6,22548.5,13333.4,-0.0198862,0.0918477,0.0755362,0.167384,0.0018479,15390,-9098.17,-9554.49,1912.4,0.000155058,-9.17E-05,-9.63E-05,1.93E-05,3.01E+08,-2.19E+17,-8.12E+12,1.95E+22,0.00654236,-4.84E-10,-1.78E-06,9.33E-08,10.64,26.1,15.9,4,21.3,21.4,20.8,21.16666667,18.2,15.5,25,
887,2829.85,1128.09,12.8394,23.7216,17.5488,12.4142,11.7903,9.21655,12.284,8.5,329,0.651942,1.13584,68.5269,0.950867,0.716923,-0.0526421,1.27926,1.03764,15,13,9.23042,23.5372,3.08895,11.5,9,233.669,6999.02,11421.4,11433.7,6986.7,0.00215878,0.0646614,0.105518,0.17018,0.00168794,5999.1,-9002.14,-13213.7,6199.85,0.000168461,-0.000252789,-0.000371053,0.000174098,7.99E+07,-5.81E+16,-2.16E+12,1.39E+21,0.00681831,-3.91E-09,-5.19E-06,2.84E-07,6.92,23.2,13.4,4,16.7,16.6,16.7,16.66666667,16.7,13.7,22,
888,2518.9,1170.27,9.35,24.8186,19.606,8.80557,13.437,10.3517,13.9639,9.5,432,0.704316,1.10513,77.4558,0.975169,0.805755,1.31412,1.29806,1.01153,17,18,10.6464,26.9258,1.31412,12.5,9.5,-1946.44,18989,12083.8,19499.8,11572.9,-0.0104297,0.10175,0.0647495,0.166499,0.00180415,3770.86,5408.93,-3108.99,-8875.03,4.68E-05,6.71E-05,-3.86E-05,-0.000110083,2.26E+08,-1.01E+16,-1.52E+12,2.74E+21,0.00647948,-4.48E-11,-5.40E-07,2.80E-08,6.64,24.8,9.6,4,19.6,19.6,19.8,19.66666667,17.6,8.8,25,
889,2392.02,1085.2,11.8601,23.4539,20.375,11.411,12.4663,10.054,13.228,9,380,0.620721,1.15246,74.1838,0.959596,0.768,1.4728,1.23994,1.0362,15,16,9.99113,25.1794,-1.6688,11.8512,10.2859,-502.55,14714.4,9652.24,14763.9,9602.83,-0.00348026,0.101901,0.0668438,0.168744,0.00127743,2888.53,-13345,1369.1,21136.2,5.26E-05,-0.000243202,2.50E-05,0.000385191,1.42E+08,-1.98E+17,-5.33E+12,6.07E+21,0.00679931,-3.15E-09,-4.66E-06,2.54E-07,6.14,22.1,12,4,20.2,19.6,20.1,19.96666667,18.6,11.6,22.3,
890,3040.28,1251.63,15.2839,25.1387,21.0542,14.9581,11.6534,11.1977,14.1989,8,357,0.574803,1.4717,81.2548,0.920103,0.693095,1.40819,1.0407,1.14832,14,13,9.80588,25.4951,1.40819,11.5,11.5,-148.482,12096,11215.3,12120.3,11190.9,-0.00116503,0.0949085,0.0879982,0.182907,5.32E-05,-5216.22,28628.6,5175.85,-36369.3,-0.000114644,0.00062921,0.000113757,-0.000799338,1.36E+08,-3.62E+18,-2.22E+13,2.42E+22,0.00835042,-1.08E-07,-3.01E-05,2.01E-06,6.99,23.9,15.3,4,20.5,19.7,19.5,19.9,18.7,14.2,22.1,
891,2282.52,1049.89,10.0534,22.204,21.4038,9.58371,11.303,11.086,13.1613,9.5,375,0.727463,1.14188,73.3553,0.961538,0.776,-0.403286,1.01957,1.04975,14,17,9.92212,23.1948,2.73831,11.5,10.5,164.408,11591.9,11907.1,11977.2,11521.7,0.00116912,0.0824311,0.0846724,0.167104,1.05E-05,-18870.1,5022.73,18850.9,-5438.57,-0.000357833,9.52E-05,0.00035747,-0.000103131,1.38E+08,-5.84E+17,-8.98E+12,9.91E+21,0.00697827,-1.06E-08,-8.61E-06,4.81E-07,5.03,21.1,9.7,4,20,20,20.3,20.1,17.6,14.1,20.9,
892,4215.06,1449.05,15.1917,24.6654,19.0216,15.5809,13.4437,10.432,14.1543,9,427,0.643458,1.17061,79.2548,0.946785,0.861905,0.618552,1.2887,1.03183,19,12,10.6932,27.2947,0.618552,12.5399,9.66376,-3626.3,14198.1,16712.3,19293.2,11617.2,-0.0198888,0.0778709,0.09166,0.169531,0.00177239,7324.73,7866.96,-8719.9,-15821.5,9.41E-05,0.000101047,-0.000112003,-0.000203218,2.24E+08,-8.31E+16,-4.47E+12,8.19E+21,0.00674208,-4.13E-10,-1.73E-06,9.51E-08,9.12,23.6,15.7,4,20.8,21,20.9,20.9,18.1,17.8,24,
893,4786.16,1625.97,17.6428,26.7073,19.3262,18.3609,14.6536,9.38143,15.8052,9.5,424,0.546521,1.21704,80.5269,0.959276,0.711165,0.769565,1.56198,1.01858,15,15,10.7619,30.6105,-2.37203,13.4607,10.0652,-6712.58,15832.5,16257.8,22761.1,9329.19,-0.0373386,0.0880679,0.0904335,0.178501,0.00558227,-9601.62,3822.24,4149.99,4725.42,-0.000125964,5.01E-05,5.44E-05,6.20E-05,2.12E+08,-1.30E+16,-1.69E+12,2.89E+21,0.00657012,-6.91E-11,-6.86E-07,3.63E-08,11.4,31.8,15,4,21,19.8,20,20.26666667,18.9,14.6,32,
894,3674.49,1327.01,15.6788,23.7195,20.7913,15.3223,12.5939,10.7931,13.0458,10,423,0.787251,1.09188,76.1838,0.965753,0.815725,-0.945771,1.16685,1.00952,14,18,10.5889,25,2.19582,11.5,11,2113.35,15247.8,13843.7,16772.7,12318.8,0.0118111,0.0852173,0.0773696,0.162587,0.000619597,3041.44,-8745.6,-6174.82,9816.87,4.02E-05,-0.00011555,-8.16E-05,0.000129704,2.07E+08,-3.51E+16,-2.70E+12,4.46E+21,0.00645373,-1.91E-10,-1.11E-06,5.75E-08,8.61,24,16.6,4,21.9,21.3,22.6,21.93333333,18.9,17.2,23.9,
895,4478.05,1639.77,13.8805,27.78,25.4352,13.3695,16.1518,11.3839,17.3165,9.5,523,0.504328,1.39762,95.8406,0.922399,0.700544,1.15245,1.41883,1.10448,13,22,12.0513,33.2866,1.15245,14.1999,12.7221,-6372.25,31277.2,19777.2,34110.2,16944.2,-0.0232964,0.114347,0.072304,0.186651,0.0039385,25461.7,51072,-33532.9,-91799.1,0.000177984,0.000357008,-0.000234405,-0.000641702,5.78E+08,-7.07E+19,-2.03E+14,9.37E+23,0.00772501,-4.62E-08,-1.89E-05,1.17E-06,9.14,31.2,13.4,4,23.4,23.2,23.2,23.26666667,18.1,12,31.1,
896,4381.13,1576.01,13.3365,31.0061,21.0798,12.595,16.4839,10.6618,17.3003,10,545,0.590089,1.18116,89.9411,0.974955,0.819734,1.08966,1.54606,1.01308,14,21,12.3182,33.6006,1.08966,14,11.5,-8834.03,32409.7,20100.1,37021.6,15488.2,-0.0297417,0.109114,0.0676714,0.176786,0.00525579,6974.56,10291.9,-10969.6,-21832.8,4.31E-05,6.36E-05,-6.78E-05,-0.000134871,5.73E+08,-1.71E+17,-9.93E+12,4.56E+22,0.00649934,-7.41E-11,-6.95E-07,3.62E-08,10.34,32.5,13.1,4,21.4,21.5,21.5,21.46666667,17.8,13.9,29.7,
897,3319.17,1458.78,10.3292,32.0001,20.4289,9.97186,17.1168,10.4234,17.5132,10,555,0.58264,1.19138,91.1543,0.975395,0.8,0.572131,1.64216,1.00993,16,15,12.5555,34.0147,0.572131,16.2635,10.253,-11642.7,22572.5,33154.2,40651.8,15074.8,-0.037798,0.0732813,0.107635,0.180916,0.0068949,4686.6,-3831.61,-294.899,-640.73,2.74E-05,-2.24E-05,-1.73E-06,-3.75E-06,6.13E+08,-9.24E+14,-7.98E+11,3.99E+21,0.00645892,-3.33E-13,-4.92E-08,2.60E-09,8.29,33,10.9,4,20.7,20.5,20.8,20.66666667,18,12.9,33.3,
898,3236.58,1297.03,12.0318,22.4009,21.5526,11.5722,12.2474,11.4964,13.7382,10,433,0.76005,1.20316,80.9117,0.943355,0.827014,-0.974712,1.06533,1.02157,17,16,10.6741,26.4764,2.16688,11.4203,11.0489,896.82,15629,14915.4,16237.4,14307,0.00478332,0.0833593,0.0795535,0.162913,0.000106005,7420.79,-7069.71,-9263.46,6095.16,9.14E-05,-8.71E-05,-0.000114106,7.51E-05,2.32E+08,-4.66E+16,-3.32E+12,6.18E+21,0.00660865,-2.01E-10,-1.16E-06,6.17E-08,8.02,21.3,12.8,4,21.3,21.2,21.2,21.23333333,18.8,15.7,21.1,
899,2163.37,1156.24,7.1633,24.939,24.1058,6.74698,14.2872,11.2105,14.9579,10.5,492,0.69888,1.11457,83.0122,0.966601,0.770833,1.45993,1.27445,1.02272,13,23,11.5026,28.8617,-1.68166,12.7279,12.0208,-1060.97,24989.1,15576.2,25107.2,15458.1,-0.00438302,0.103233,0.0643473,0.167581,0.00158896,25567.2,-9090.2,-16108.7,11868.7,0.000214678,-7.63E-05,-0.000135258,9.97E-05,3.88E+08,-1.50E+18,-2.42E+13,7.51E+22,0.00662357,-1.81E-09,-3.46E-06,1.84E-07,5.03,27.7,6.9,4,21.7,21.8,21.7,21.73333333,17.9,14.2,26.3,
900,2654.1,1200.86,9.8958,24.1996,21.7786,9.39635,13.2868,11.2325,14.1473,10.5,456,0.680856,1.15219,81.2548,0.948025,0.733781,0.368551,1.18289,1.02822,19,13,11.0728,27.2947,0.368551,12.2915,11.2672,-1929.79,15128.7,19380.3,20125.6,14383.4,-0.00928069,0.0727563,0.0932031,0.165959,0.000762596,-3012.58,-16344.9,14070.8,14338.3,-3.18E-05,-0.00017238,0.000148397,0.000151218,2.89E+08,-2.78E+17,-9.11E+12,2.12E+22,0.00669498,-7.16E-10,-2.22E-06,1.20E-07,5.75,26,9.8,4,21.4,21.4,21.5,21.43333333,17,14.2,19.6,
901,5048.42,1671.42,13.8801,27.4579,23.6114,14.5731,14.9042,11.6262,15.3061,11,535,0.712849,1.11729,86.669,0.948582,0.766859,0.877225,1.28195,1.01752,18,17,12.0163,29.5466,0.877225,14.1421,11.6673,-5718.04,24956.8,22832.6,29710.6,18078.9,-0.0199774,0.087193,0.0797715,0.166965,0.00165147,23560.7,-12069.8,-15673.7,-762.128,0.00015386,-7.88E-05,-0.000102355,-4.98E-06,5.37E+08,-1.04E+18,-2.36E+13,1.02E+23,0.00655642,-5.40E-10,-1.88E-06,9.88E-08,9.65,27.7,12.9,4,22.9,22.9,22.9,22.9,18.4,13.6,28,
902,3383.32,1316.27,13.9401,26.4557,19.7705,13.5679,13.9017,10.4739,14.1417,10,446,0.659337,1.12359,79.3553,0.965368,0.791284,1.51626,1.32727,1.02563,14,21,10.8875,27.2029,1.51626,13.4397,10.1193,-507.049,21520.4,12259.4,21548.1,12231.7,-0.00254906,0.108188,0.0616312,0.16982,0.00219357,-5860.6,17009.4,979.837,-30519.3,-6.61E-05,0.000191727,1.10E-05,-0.000344009,2.64E+08,-6.48E+17,-1.31E+13,2.76E+22,0.00666128,-2.08E-09,-3.73E-06,1.99E-07,8.75,26,14.6,4,21.2,21.3,21.2,21.23333333,15.8,14.4,24.6,
903,3806.1,1480.01,12.8698,27.3974,21.8072,12.4867,15.5127,10.5174,16.6012,10,497,0.587411,1.22184,87.3553,0.957611,0.719836,1.05591,1.47495,1.03132,12,22,11.7406,32.2025,-2.08568,13.5,11,-6924.29,25982.5,17661.8,29900.1,13744.1,-0.0280325,0.105188,0.0715027,0.176691,0.00427802,987.636,22192.9,-8256.6,-30765.4,8.05E-06,0.000180778,-6.73E-05,-0.000250607,4.11E+08,-1.32E+18,-2.35E+13,7.76E+22,0.00673542,-1.43E-09,-3.13E-06,1.70E-07,8.94,31.5,13.8,4,21.9,21.9,22,21.93333333,17.1,12.8,30.8,
